incident_id,article_url,domain
218,https://www.cbc.ca/news/canada/edmonton/alberta-school-division-apologizes-after-employee-dressed-up-in-blackface-1.4662255,cbc.ca
219,https://www.cbc.ca/news/canada/edmonton/halloween-costume-guidelines-cultural-appropriation-metis-1.4883106,cbc.ca
220,https://www.cbc.ca/news/canada/edmonton/kenney-campaign-worker-controversy-1.4885151,cbc.ca
221,https://www.cbc.ca/news/canada/nova-scotia/okay-to-be-white-halifax-1.4887174,cbc.ca
222,https://www.cbc.ca/news/canada/manitoba/hate-messages-university-manitoba-campus-1.4889084,cbc.ca
223,https://www.theglobeandmail.com/canada/article-winnipeg-man-stabbed-after-protecting-bus-passenger-from-racist-slurs/,theglobeandmail.com
224,https://globalnews.ca/news/4626621/edmonton-first-nations-mother-racism/,globalnews.ca
225,https://globalnews.ca/news/4626251/trolling-racially-charged-posters-proclaiming-its-okay-to-be-white-posted-in-new-westminster/,globalnews.ca
226,https://www.thechronicleherald.ca/news/canada/bc-casino-accused-of-profiling-drake-says-it-stands-against-racism-256379/,thechronicleherald.ca
227,https://www.stalbertgazette.com/article/far-right-group-removed-from-anti-racism-event-20181102,stalbertgazette.com
228,https://www.cbc.ca/news/canada/prince-edward-island/pei-okay-to-be-white-charlottetown-1.4893824,cbc.ca
229,https://www.cnn.com/2018/11/06/us/rings-of-peace-toronto-trnd/index.html,cnn.com
230,https://twitter.com/SGUYBRAY/status/1060709973204787200?s=19,twitter.com
231,https://www.huffingtonpost.ca/2018/11/09/kerry-diotte-bashir-mohamed-twitter-court-legal_a_23585265/?utm_hp_ref=ca-politics,huffingtonpost.ca
232,https://m.facebook.com/story.php?story_fbid=2256781771217650&id=1654343418128158,facebook.com
233,https://globalnews.ca/news/4641677/chilliwack-anti-racism-advocate-ordered-deported-back-to-u-k-over-his-racist-past/,globalnews.ca
234,https://calgary.ctvnews.ca/four-military-members-suspended-over-alleged-connection-to-racist-website-1.4171877,ctvnews.ca
235,https://www.huffingtonpost.ca/2018/11/12/jewish-hate-crime-north-toronto_a_23587752/,huffingtonpost.ca
236,https://globalnews.ca/news/4653750/vancouver-polish-church-vandalized/,globalnews.ca
237,https://www.ctvnews.ca/canada/montreal-man-alleges-racial-profiling-at-hudson-s-bay-1.4177708,ctvnews.ca
238,https://montrealgazette.com/news/montreal-police-obtain-warrant-to-arrest-alleged-neo-nazi,montrealgazette.com
239,https://globalnews.ca/news/4672372/okanagan-conservatives-facebook-poster-denies-hes-racist/,globalnews.ca
240,https://www.cbc.ca/news/canada/british-columbia/ignorance-and-fear-racist-graffiti-at-kelowna-sikh-temple-draws-condemnation-1.4912345,cbc.ca
241,https://o.canada.com/pmn/news-pmn/canada-news-pmn/halifax-restaurateur-decries-racial-remarks-after-road-rage-incident/wcm/28c6b465-bff3-4cab-9391-374d100dd08f,canada.com
242,https://www.ctvnews.ca/canada/first-female-indigenous-dean-of-canadian-law-school-sues-for-racial-discrimination-1.4186803,ctvnews.ca
243,https://www.thepeterboroughexaminer.com/opinion-story/9043664-peterborough-farmers-market-allegations-mirror-resurgent-anti-semitism/,thepeterboroughexaminer.com
244,https://www.cbc.ca/news/canada/ottawa/bhatnagar-ottawa-police-human-rights-tribunal-1.4913293,cbc.ca
245,https://toronto.citynews.ca/2018/11/22/peel-police-officer-video-arrest-racism/,citynews.ca
246,https://www.cbc.ca/news/indigenous/neepawa-waywayseecappo-peewee-hockey-game-1.4924967,cbc.ca
247,https://www.cbc.ca/news/canada/edmonton/discrimination-hotel-pool-access-1.4917261,cbc.ca
248,https://www.huffingtonpost.ca/2018/11/29/lynn-beyak-letters-senate-ethics-investigation_a_23604499/,huffingtonpost.ca
249,https://globalnews.ca/news/4707986/mcgill-student-stunt-driving-charges-driving-while-black-opp/,globalnews.ca
250,https://o.canada.com/news/white-reservist-who-hurled-racial-abuse-at-black-soldiers-wont-be-disciplined-army-decides/wcm/befde57c-d8f1-487f-b761-0e0c2031a3da,canada.com
251,https://www.theglobeandmail.com/canada/toronto/article-protesters-voice-concerns-about-york-school-board-trustee-elect-at/,theglobeandmail.com
252,https://lfpress.com/news/local-news/racist-costume-prompts-legion-to-consider-halloween-party-ban,lfpress.com
253,https://nationalpost.com/news/canada/aboriginal-poet-faces-backlash-for-calling-out-nhl-themed-totem-poles,nationalpost.com
254,https://www.sookenewsmirror.com/news/fix-canada-first-posters-found-at-victoria-bus-stops/,sookenewsmirror.com
255,https://globalnews.ca/news/4751153/edmonton-transit-bus-driver-racist-rant-young-women-city-hall/,globalnews.ca
256,https://www.cbc.ca/news/indigenous/christina-gliddy-police-thunder-bay-1.4941154,cbc.ca
257,https://www.cbc.ca/news/canada/montreal/excessive-force-crarr-arrest-1.4941511,cbc.ca
258,https://www.straight.com/news/1178116/canadas-yellow-vest-movement-criticized-attracting-extremists,straight.com
259,https://www.cbc.ca/news/canada/montreal/quebec-city-assault-bar-possibly-hate-crime-1.4947953,cbc.ca
260,https://news.vice.com/en_ca/article/gy7n33/a-toronto-conference-on-racism-will-feature-both-anti-islam-speakers-and-jewish-groups,vice.com
261,https://globalnews.ca/news/4789167/alberta-yellow-vest-rallies-protests/,globalnews.ca
262,https://www.cbc.ca/news/canada/toronto/peel-officer-racist-statements-1.4956960,cbc.ca
263,https://www.cbc.ca/news/canada/british-columbia/lord-byng-racist-threat-school-parents-1.5628913,cbc.ca
264,https://www.cbc.ca/news/politics/facebook-faith-goldy-ban-alt-right-1.5088827,cbc.ca
265,https://www.cbc.ca/news/canada/edmonton/leduc-indigenous-family-racist-letter-1.4964125,cbc.ca
266,https://www.ctvnews.ca/sports/quebec-politician-says-criticism-of-comtois-is-anti-francophone-racism-1.4239127,ctvnews.ca
267,https://nationalpost.com/news/politics/radio-canada-accused-of-racism-for-parody-mocking-pms-india-trip,nationalpost.com
268,https://www.cbc.ca/news/canada/edmonton/barber-shop-racist-graffiti-1.4965474,cbc.ca
269,https://www.castlegarnews.com/news/yellow-vest-protesters-demonstrate-in-cranbrook/,castlegarnews.com
270,https://www.cbc.ca/news/canada/edmonton/edmonton-chop-shop-1.4968150,cbc.ca
271,https://leaderpost.com/news/local-news/yellow-vests-not-welcome-at-regina-oil-and-gas-rally,leaderpost.com
272,https://www.cbc.ca/news/canada/thunder-bay/thunder-bay-enough-rally-1.4970390,cbc.ca
273,https://www.cbc.ca/news/canada/calgary/cardston-doctor-lloyd-clarke-controversy-1.4969118,cbc.ca
274,https://www.seattletimes.com/nation-world/nation/china-ambassador-accuses-canada-and-allies-of-racism/,seattletimes.com
275,https://www.narcity.com/news/canadians-made-a-facebook-protest-group-about-justin-trudeau-and-its-full-of-death-threats,narcity.com
276,https://www.cbc.ca/news/canada/ottawa/ups-incident-racist-comment-gatineau-1.4971293,cbc.ca
277,https://www.ctvnews.ca/politics/man-booed-at-trudeau-town-hall-for-christianity-and-islam-don-t-mix-remark-1.4249600,ctvnews.ca
278,https://globalnews.ca/news/4840763/radio-host-threats-yellow-vest/,globalnews.ca
279,https://www.cbc.ca/news/canada/edmonton/yellow-vests-canada-alberta-1.4974721,cbc.ca
280,https://www.coastmountainnews.com/news/suspicious-fire-at-merritt-church-considered-possible-hate-crime/,coastmountainnews.com
281,https://www.cbc.ca/news/canada/british-columbia/un-site-c-dam-indigenous-rights-agreement-1.4978411,cbc.ca
282,https://montrealgazette.com/news/canada/comedian-rejected-for-shows-after-dreadlocks-deemed-cultural-appropriation/wcm/f763f02e-4acf-49b0-ac59-cf65e282d89b,montrealgazette.com
283,https://www.cbc.ca/news/canada/british-columbia/burnaby-south-candidate-karen-wang-resigns-over-social-media-comments-1.4980537,cbc.ca
284,https://www.cbc.ca/news/canada/manitoba/racist-facebook-posts-restorative-justice-1.4982510,cbc.ca
285,https://www.cbc.ca/news/canada/manitoba/first-nations-protest-manitoba-hydro-1.4984819,cbc.ca
286,https://www.thestar.com/edmonton/2019/01/23/video-mocking-indigenous-dance-just-one-thread-in-unravelling-canadas-racism-problem-researcher-says.html,thestar.com
287,https://www.vice.com/en_ca/article/qvypjp/james-sears-editor-of-canadas-most-racist-paper-guilty-of-hate-charges,vice.com
288,https://www.cbc.ca/news/canada/edmonton/mosque-edmonton-al-rashid-police-1.4994563,cbc.ca
289,https://www.cbc.ca/news/canada/edmonton/yellow-vest-protests-red-deer-newcomers-1.4993394,cbc.ca
290,https://www.halifaxexaminer.ca/featured/racist-full-stop/,halifaxexaminer.ca
291,https://globalnews.ca/news/4897898/edmonton-racist-note-on-car/,globalnews.ca
292,https://edmontonjournal.com/news/politics/ucp-denounces-racist-letter-sent-to-edmonton-mosque-after-party-logo-used,edmontonjournal.com
293,https://www.theglobeandmail.com/canada/article-legault-seeks-to-clarify-islamaphobia-comments/,theglobeandmail.com
294,https://www.thechronicleherald.ca/news/canada/dalhousies-interim-president-stirs-controversy-with-book-on-campus-dissent-280812/,thechronicleherald.ca
295,https://www.thestar.com/news/canada/2019/02/03/mp-says-feds-slow-to-act-on-anti-black-racism-one-year-after-trudeau-pledge.html,thestar.com
296,https://www.cbc.ca/news/canada/manitoba/bermax-cafe-anti-semitic-1.5004245,cbc.ca
297,https://www.jpost.com/Diaspora/Kosher-restaurant-in-Canada-hit-with-second-antisemitic-attack-579821,jpost.com
298,https://nationalpost.com/news/politics/maxime-bernier-defends-right-hand-man-after-accusations-of-antisemitism-misogyny-and-racism,nationalpost.com
299,https://www.cbc.ca/news/politics/parliament-hill-racist-allegations-1.5010748,cbc.ca
300,https://www.huffingtonpost.ca/2019/02/13/mediation-circle-recommends-indigenous-community-service-for-racist-facebook-post_a_23669149/,huffingtonpost.ca
301,https://www.huffingtonpost.ca/2019/03/01/yannick-lemay-jody-wilson-raybould_a_23681852/,huffingtonpost.ca
302,https://www.cbc.ca/news/canada/kitchener-waterloo/waterloo-oxford-n-word-fight-investigation-1.5043690,cbc.ca
303,https://winnipeg.ctvnews.ca/taxi-company-takes-actions-to-make-amends-after-driver-s-anti-semitic-racist-comments-1.4324835,ctvnews.ca
304,https://www.citynews1130.com/2019/03/07/vancouver-councillor-racism-email/,citynews1130.com
305,https://www.cbc.ca/news/canada/new-brunswick/racist-book-school-scalping-1.5009411,cbc.ca
306,https://globalnews.ca/news/4942344/united-stand-against-racism-halifax/,globalnews.ca
307,https://o.canada.com/pmn/news-pmn/canada-news-pmn/n-s-man-settles-racial-discrimination-complaint-after-alleged-nail-gun-shooting/wcm/ccdbfaf2-8881-4025-80ee-4e5d3912dbde,canada.com
308,https://www.cbc.ca/news/canada/toronto/two-provincial-employees-sue-province-over-alleged-systemic-racism-1.5057362,cbc.ca
309,https://www.thepostmillennial.com/the-media-needs-to-settle-down-scheers-statement-was-not-a-dog-whistle/,thepostmillennial.com
310,https://www.straight.com/news/1215146/broadcasting-group-calls-rcmp-probe-facebook-and-youtube-airing-murderous-attacks,straight.com
311,https://www.straight.com/news/1215686/new-zealand-mass-shooting-fires-anti-racism-protests-vancouver-and-across-canada,straight.com
312,https://www.cbc.ca/news/canada/edmonton/fort-mcmurray-hockey-team-forfeits-1.5020317,cbc.ca
313,https://globalnews.ca/news/4965204/trudeau-condemns-sexist-racist-comments-jody-wilson-raybould/,globalnews.ca
314,https://www.cbc.ca/news/indigenous/quebec-women-petition-indian-act-discrimination-1.5021627,cbc.ca
315,https://www.cbc.ca/news/canada/toronto/anti-semitic-graffiti-western-technical-school-1.5057758,cbc.ca
316,https://www.cbc.ca/news/canada/toronto/it-s-a-tragedy-provincial-funding-cut-puts-an-end-to-school-programming-that-combats-racism-1.5055731,cbc.ca
317,https://ottawacitizen.com/news/local-news/police-step-up-patrols-at-ottawa-mosques-after-christchurch-attacks,ottawacitizen.com
318,https://www.cbc.ca/news/canada/british-columbia/bc-first-province-wide-open-mosque-day-1.5022142,cbc.ca
319,https://www.thewhig.com/news/local-news/yellow-vests-protestors-face-off-in-kingston,thewhig.com
320,https://www.cbc.ca/news/canada/newfoundland-labrador/hasan-hai-racist-facebook-comments-1.5023426,cbc.ca
321,https://www.cbc.ca/news/politics/truck-convoy-red-deer-ottawa-arnprior-1.5023646,cbc.ca
322,https://www.cbc.ca/news/canada/hamilton/paul-fromm-1.5061974,cbc.ca
323,https://pressprogress.ca/ucp-candidate-complained-white-supremacist-terrorists-are-treated-unfairly-leaked-messages-show/,pressprogress.ca
324,https://www.cbc.ca/news/canada/saskatchewan/arrest-history-moe-meili-1.5061894,cbc.ca
325,https://calgaryherald.com/news/local-news/nenshi-offers-personal-angry-response-to-mosque-attack,calgaryherald.com
326,https://www.newswire.ca/news-releases/chiefs-will-not-endorse-legislation-of-our-sacred-languages-832900866.html,newswire.ca
327,https://www.cbc.ca/news/canada/kitchener-waterloo/racist-social-posts-waterloo-region-district-school-board-1.5024676,cbc.ca
328,https://edmontonjournal.com/news/local-news/alberta-muslim-public-affairs-council-calls-for-crackdown-on-canadian-alt-right-groups,edmontonjournal.com
329,https://www.thepeterboroughexaminer.com/news-story/9230359-lynn-gehl-launches-weekly-protests-at-monsef-s-office-over-gender-discrimination-in-the-indian-act/,thepeterboroughexaminer.com
330,https://www.theglobeandmail.com/canada/article-sen-lynn-beyak-broke-senates-code-of-conduct-by-posting-racist/,theglobeandmail.com
331,https://www.burnabynow.com/news/burnaby-south-candidates-called-racist-liar-stupid-and-more-at-raucous-debate-1.23639937,burnabynow.com
332,https://www.vice.com/en_ca/article/a3bjb4/andrew-scheer-criticized-for-support-of-united-we-roll-convoy,vice.com
333,https://www.thepeterboroughexaminer.com/news-story/9229793-peterborough-white-nationalist-kevin-goudreau-denies-posting-call-for-violence-in-wake-of-new-zealand-shooting/,thepeterboroughexaminer.com
334,https://www.dailymail.co.uk/news/article-6830831/Student-wearing-MAGA-cap-New-Zealand-massacre-vigil-Canada-ripped-head.html,co.uk
335,https://www.vice.com/en_ca/article/eve9jj/alberta-muslim-council-urges-three-percenters-militia-to-be-placed-on-terror-list,vice.com
336,https://www.theglobeandmail.com/politics/article-canadian-labour-congress-and-muslim-group-accuse-scheer-of-emboldening/,theglobeandmail.com
337,https://www.680news.com/video/2019/03/21/scuffle-disrupts-anti-racism-rally-in-toronto/,680news.com
338,https://www.ctvnews.ca/canada/it-s-shocking-alberta-politician-s-campaign-sign-defaced-with-racist-graffiti-1.4346956,ctvnews.ca
339,https://www.coastmountainnews.com/news/b-c-feds-accused-of-environmental-racism-over-site-c-mount-polley/,coastmountainnews.com
340,https://www.thechronicleherald.ca/news/local/halifax-rally-targets-anti-immigration-policies-rhetoric-294085/,thechronicleherald.ca
341,https://www.thestar.com/news/canada/2019/03/21/sir-john-a-macdonald-statue-vandalized-again-in-downtown-montreal.html,thestar.com
342,https://markets.businessinsider.com/news/stocks/government-of-canada-helps-muslim-neighbour-nexus-protect-against-hate-motivated-crimes-1027977015,businessinsider.com
343,https://www.cbc.ca/news/canada/montreal/people-rally-against-racism-in-quebec-city-1.5069248,cbc.ca
344,https://www.cbc.ca/news/canada/nova-scotia/racial-profiling-parliament-hill-anti-racism-training-security-1.5030583,cbc.ca
345,https://montreal.ctvnews.ca/i-m-not-racist-i-m-just-realistic-anjou-councillor-reproached-for-post-about-muslim-doctor-1.4349663,ctvnews.ca
346,https://www.cbc.ca/news/canada/montreal/montrealers-take-to-the-streets-for-anti-racism-demonstration-1.5069234,cbc.ca
347,https://www.cbc.ca/news/canada/north/cooper-regel-potential-lawsuit-1.5071083,cbc.ca
348,https://www.cbc.ca/news/canada/montreal/quebec-hockey-player-and-his-family-taunted-by-racist-fans-1.5034645,cbc.ca
349,https://www.surreynowleader.com/news/b-c-shop-owners-to-keep-selling-controversial-golliwog-dolls/,surreynowleader.com
350,https://www.cbc.ca/news/canada/montreal/levis-mosque-threat-letter-reporting-hate-crime-1.5071873,cbc.ca
351,https://o.canada.com/pmn/news-pmn/canada-news-pmn/independent-probe-sought-in-heavy-handed-ticketing-attempt-by-montreal-subway-inspectors/wcm/70c48b66-83df-4222-b1f0-2dfec796d116,canada.com
352,https://globalnews.ca/news/5099771/freedom-conservative-party-candidates-resignation-islamophobia/,globalnews.ca
353,https://www.vice.com/en_ca/article/vbwaq9/christchurch-shooting-suspect-donated-to-a-far-right-group-active-in-canada,vice.com
354,https://thestarphoenix.com/news/local-news/ndp-signs-vandalized-with-swastikas-crude-language-in-central-edmonton/wcm/cff5498f-bd95-434f-9f7c-db24c57bf438,thestarphoenix.com
355,https://www.journalpioneer.com/news/canada/religious-symbols-groups-denounce-legalization-of-discrimination-in-quebec-295878/,journalpioneer.com
356,https://www.cbc.ca/news/politics/tasker-lynn-beyak-carolyn-bennett-tweets-1.5075569,cbc.ca
357,https://www.cbc.ca/news/canada/nova-scotia/halifax-street-checks-racial-profiling-rally-1.5078428,cbc.ca
358,https://www.castanet.net/edition/news-story-252852-101-.htm,castanet.net
359,https://pressprogress.ca/ucp-candidate-promoted-far-right-conspiracy-claiming-the-united-nations-is-taking-control-of-canadas-borders/,pressprogress.ca
360,https://www.thepostmillennial.com/two-british-columbia-organizers-resign-from-maxime-berniers-peoples-party-of-canada/,thepostmillennial.com
361,https://www.cbc.ca/news/canada/saskatchewan/rally-ruckus-moe-meili-1.5080537,cbc.ca
362,https://www.narcity.com/ca/bc/vancouver/news/police-are-investigating-racist-and-sexist-graffiti-found-at-canadian-elementary-school,narcity.com
363,https://nationalpost.com/news/canada/indigenous-music-awards-stands-by-contentious-nomination-in-face-of-boycott,nationalpost.com
364,https://nationalpost.com/news/canada/i-had-a-front-row-seat-to-hate-and-was-physically-assaulted-the-liberal-washing-of-white-nationalism-2,nationalpost.com
365,https://www.castanet.net/news/Kelowna/252946/PPC-denies-racist-allegation,castanet.net
366,https://www.aljazeera.com/news/2019/04/canada-evicted-ottawa-residents-file-human-rights-complaint-190403155450092.html,aljazeera.com
367,https://www.princegeorgematters.com/local-news/prince-george-woman-raises-issues-of-racism-islamophobia-in-house-of-commons-1357829,princegeorgematters.com
368,https://www.lifesitenews.com/news/montreal-committee-imposes-anti-discrimination-clause-on-elected-officials,lifesitenews.com
369,https://www.cbc.ca/news/canada/edmonton/pride-centre-racism-transphobia-allegations-1.5088052,cbc.ca
370,https://www.barrietoday.com/around-ontario/beyond-local-hate-groups-targeting-high-school-students-experts-say-1365977,barrietoday.com
371,https://www.cbc.ca/news/canada/british-columbia/indigenous-fired-native-discrimination-1.5091404,cbc.ca
372,https://www.thestar.com/news/canada/2019/04/10/scheer-denounces-white-supremacy-after-conservative-senator-questions-threat.html,thestar.com
373,https://www.cjnews.com/news/canada/muslim-professor-says-she-was-assaulted-at-conference,cjnews.com
374,https://globalnews.ca/news/5156658/montreal-valerie-plante-william-steinberg-ethnic-cleansing/,globalnews.ca
375,https://www.ctvnews.ca/sci-tech/facebook-faces-possible-class-action-lawsuit-in-canada-over-discriminatory-job-ads-1.4377460,ctvnews.ca
376,http://boxscorenews.com/taking-the-lead-the-roundtable-on-racism-in-hockey-p153118-68.htm,boxscorenews.com
377,https://www.yahoo.com/lifestyle/old-navy-employee-fired-after-grabbing-black-woman-accusing-her-of-shoplifting-in-viral-video-003324850.html,yahoo.com
378,https://jewishjournal.com/news/world/300136/anti-semitic-graffiti-found-at-two-canadian-schools/,jewishjournal.com
379,https://www.cbc.ca/news/canada/sudbury/laurentian-university-racism-concerns-1.5098230,cbc.ca
380,https://theconversation.com/how-an-nhl-street-party-caused-a-social-media-storm-about-racism-115419,theconversation.com
381,https://nationalpost.com/pmn/news-pmn/ontarios-cuts-to-legal-aid-for-refugees-racist-xenophobic-and-possibly-unconstitutional,nationalpost.com
382,https://www.cbc.ca/news/indigenous/fn-children-ottawa-1.5102627,cbc.ca
383,https://www.macleans.ca/opinion/the-racial-profiling-of-masai-ujiri/,macleans.ca
384,https://www.rappler.com/nation/233265-filipino-migrant-farm-care-workers-join-marches-canada,rappler.com
385,https://www.cbc.ca/news/canada/british-columbia/caribou-draft-plan-west-moberly-chief-racism-jobs-1.5102961,cbc.ca
386,https://winnipegsun.com/news/crime/very-troubling-police-investigate-robbery-as-possible-hate-crime,winnipegsun.com
387,http://www.netnewsledger.com/2019/04/20/dryden-area-anti-racism-network-on-senator-beyak/,netnewsledger.com
388,https://www.cbc.ca/news/canada/manitoba/winnipeg-restaurant-hate-crime-1.5105204,cbc.ca
389,https://globalnews.ca/news/5187505/9-year-old-syrian-refugee-suicide-mental-health/,globalnews.ca
390,http://www.israelnationalnews.com/News/News.aspx/262156,israelnationalnews.com
391,https://www.citynews1130.com/2019/04/25/surrey-man-arrested-vaisakhi-parade/,citynews1130.com
392,https://www.cbc.ca/news/canada/manitoba/linda-sarsour-brian-bowman-1.5113672,cbc.ca
393,https://www.theglobeandmail.com/canada/article-arrest-video-shines-national-spotlight-on-race-relations-in-sioux/,theglobeandmail.com
394,https://www.wric.com/news/its-hurtful-racist-graffiti-spray-painted-at-bryan-park/,wric.com
395,https://www.theglobeandmail.com/canada/article-nipissing-university-investigates-following-report-of-student-teacher/,theglobeandmail.com
396,https://nationalpost.com/pmn/news-pmn/ancestry-ad-gets-it-wrong-canada-was-never-slave-free,nationalpost.com
397,https://www.cbc.ca/news/canada/kitchener-waterloo/nour-hadidi-comedian-racist-comments-the-registry-sam-varteniuk-1.5120181,cbc.ca
398,https://globalnews.ca/news/5240573/royal-canadian-legion-soldiers-of-odin-grande-prairie/,globalnews.ca
399,https://lailasnews.com/nigerian-in-canada-asks-cries-out-over-alleged-suicidal-level-racism/,lailasnews.com
400,https://www.thepeterboroughexaminer.com/news-story/9340674-peterborough-area-indigenous-women-pressure-feds-to-end-sex-discrimination-in-indian-act/,thepeterboroughexaminer.com
401,https://www.theglobeandmail.com/politics/article-parents-of-kids-wrongly-flagged-by-no-fly-list-urge-senate-to-pass/,theglobeandmail.com
402,https://www.theguardian.pe.ca/news/canada/montreal-neighbours-rally-around-black-family-targeted-by-racist-graffiti-308654/,pe.ca
403,https://globalnews.ca/news/5251241/ndp-candidate-addresses-hateful-comments/,globalnews.ca
404,https://ca.news.yahoo.com/toronto-school-under-fire-for-mishandling-racist-incident-180836423.html,yahoo.com
405,https://www.cbc.ca/news/canada/montreal/bill-21-institutionalize-discrimination-hearings-day-2-1.5127979,cbc.ca
406,https://www.straight.com/news/1238686/i-dont-want-those-african-immigrants-here-black-woman-alleges-racism-burnaby-coffee,straight.com
407,https://www.chch.com/marc-lemire-tells-chch-claims-against-him-are-void-of-any-factual-basis/,chch.com
408,https://www.cbc.ca/news/canada/north/facebook-rejects-ulu-ads-1.5130252,cbc.ca
409,https://www.cbc.ca/news/canada/nova-scotia/it-puts-food-on-my-table-truckers-call-for-northern-pulp-extension-1.5129816,cbc.ca
410,https://www.cbc.ca/news/canada/toronto/york-school-board-lawsuit-1.5134169,cbc.ca
411,https://o.canada.com/pmn/news-pmn/canada-news-pmn/mounties-in-saskatchewan-investigating-video-of-nazi-flag-burning/wcm/4347494d-21bc-44c5-b486-42a8b4da1121,canada.com
412,https://www.cbc.ca/news/canada/toronto/kevin-johnston-paramount-2-5-million-mohamad-fakih-1.5134227,cbc.ca
413,https://www.cbc.ca/news/politics/goodale-report-public-safety-language-1.5134678,cbc.ca
414,https://www.cbc.ca/news/canada/edmonton/leaders-react-antisemitic-vandalism-edson-1.5133332,cbc.ca
415,https://www.cbc.ca/news/canada/ottawa/race-was-a-factor-in-u-of-o-carding-incident-report-finds-1.5575998?fbclid=IwAR3-D_KjiF16NAXFGJhShxS7aVRloMvrO4wfLtSrxfhI05rgga5raSQQgCc,cbc.ca
416,https://www.cbc.ca/news/canada/montreal/woman-niqab-chases-attacker-1.5136373,cbc.ca
417,https://www.nationalobserver.com/2019/05/16/news/how-canadas-far-right-are-using-gofundme-fund-their-spread-hate,nationalobserver.com
418,https://www.cbc.ca/news/canada/montreal/it-s-not-ok-first-nations-hockey-team-fights-racism-with-unity-1.5140794,cbc.ca
419,https://calgaryherald.com/news/canada/ss-nazi-bolts-removed-from-toronto-home/wcm/755357a2-ed50-4c88-9624-c85159d6c3bb,calgaryherald.com
420,https://www.cbc.ca/news/canada/calgary/cbe-calgary-bullying-schools-1.5142536,cbc.ca
421,https://globalnews.ca/news/5302433/york-region-high-school-student-assault-racism/,globalnews.ca
422,https://www.tricitynews.com/news/racist-comments-over-walmart-pa-upset-customers-in-coquitlam-1.23833302,tricitynews.com
423,https://www.huffingtonpost.ca/entry/raptors-superfan-nav-bhatia-racist-tweet_ca_5ce99b87e4b00356fc227179,huffingtonpost.ca
424,https://www.huffingtonpost.ca/entry/quebec-city-mosque-alleged-assault_ca_5ceb024ae4b0512156f3d52b,huffingtonpost.ca
425,https://www.theglobeandmail.com/canada/article-thunder-bay-police-board-in-turmoil-following-removal-of-lawyer-calls/,theglobeandmail.com
426,https://www.cbc.ca/news/canada/ottawa/ottawa-police-hate-graffiti-1.5152132,cbc.ca
427,https://globalnews.ca/news/5331439/canadian-historical-association-unb/,globalnews.ca
428,https://www.cbc.ca/news/canada/ottawa/louis-riel-hate-graffiti-1.5152789,cbc.ca
429,https://www.nationalobserver.com/2019/05/30/news/local-ontario-councillor-sued-after-calling-out-conservative-silence-white,nationalobserver.com
430,https://www.reuters.com/article/us-canada-aboriginal/canadian-inquiry-calls-deaths-of-indigenous-women-genocide-idUSKCN1T41XF,reuters.com
431,https://www.thepostmillennial.com/mad-max-team-scrambles-to-douse-dumpster-fire-ignited-by-racist-emails/,thepostmillennial.com
432,https://www.nationalobserver.com/2019/06/03/news/exclusive-canadian-facebook-page-weaponized-islamophobia-behind-facade-news,nationalobserver.com
433,https://dailyhive.com/vancouver/coquitlam-delivery-business-called-out-for-using-lynching-imagery-website,dailyhive.com
434,https://o.canada.com/pmn/news-pmn/canada-news-pmn/police-investigating-series-of-suspected-hate-crimes-in-burlington/wcm/27d76680-5514-4398-b049-2987fd3e8252,canada.com
435,https://dailyhive.com/vancouver/black-student-racial-profiling-ubc-academic-conference,dailyhive.com
436,https://montreal.citynews.ca/2019/06/06/canadian-premier-league-investigating-use-of-racial-slurs-following-cavalry-fc-game/,citynews.ca
437,https://www.cbc.ca/news/canada/hamilton/people-s-party-bernier-burlington-tweet-racism-1.5163501,cbc.ca
438,https://vancouversun.com/news/national/b-c-wing-of-peoples-party-targeted-by-forged-emails-apparently-designed-to-discredit-it,vancouversun.com
439,https://globalnews.ca/news/5368606/david-argyle-toronto-wolfpack-ceo-resigns/,globalnews.ca
440,https://www.cbc.ca/news/canada/montreal/bill-21-sit-in-protest-quebec-city-secularism-1.5170846,cbc.ca
441,https://globalnews.ca/news/5383187/police-islamophobic-graffiti-london-muslim-mosque/,globalnews.ca
442,https://www.cbc.ca/news/canada/hamilton/pride-hamilton-protest-1.5178037,cbc.ca
443,https://www.employmentlawtoday.com/article/40426-alberta-human-rights-tribunal-renders-landmark-costs-award-against-complainant/?utm_source=Mondaq&utm_medium=syndication&utm_campaign=View-Original,employmentlawtoday.com
444,https://pressprogress.ca/videos-show-far-right-hate-groups-launching-violent-attacks-inside-torontos-eaton-centre/,pressprogress.ca
445,https://www.huffingtonpost.ca/entry/air-canada-racism-passenger_ca_5d126154e4b0a39418697e00,huffingtonpost.ca
446,https://www.rcinet.ca/en/2019/06/26/ottawa-unveils-anti-racism-initiative/,rcinet.ca
447,https://globalnews.ca/news/5433079/air-canada-racist-incident-sonamjeet-narwan/,globalnews.ca
448,https://calgary.ctvnews.ca/faith-based-groups-in-calgary-unite-in-opposition-of-quebec-s-legalized-discrimination-1.4484668,ctvnews.ca
449,https://nationalpost.com/news/politics/theres-a-debate-over-canadas-new-definition-of-anti-semitism-and-it-might-sound-strangely-familiar,nationalpost.com
450,https://www.nationalobserver.com/2019/06/27/news/dont-read-darker-skinned-trudeau-image-conservatives-insist,nationalobserver.com
